Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:0021761	limbic system development	 	2.090E-4	9.085E-1	4.329E-3	3.877E-2	8	190	RELN,CFL1,GRIN2A,MEF2C,KIRREL3,PAK1,FGFR2,NME1
GO: Biological Process	GO:0036076	ligamentous ossification	 	2.092E-4	9.092E-1	4.329E-3	3.877E-2	2	3	RUNX2,MEF2C
GO: Biological Process	GO:0098815	modulation of excitatory postsynaptic potential	 	2.167E-4	9.418E-1	4.464E-3	3.997E-2	5	65	RELN,CUX2,GRIK2,NLGN1,GRIN2A
GO: Biological Process	GO:0034765	regulation of ion transmembrane transport	 	2.267E-4	9.851E-1	4.647E-3	4.161E-2	15	616	RELN,RASGRF2,ASIC2,CFL1,NLGN1,GRIN2A,NDUFA4,CHRM3,YWHAH,RPH3A,MEF2C,RYR2,GRIP1,KCNQ5,KCNS3
GO: Biological Process	GO:0051093	negative regulation of developmental process	 	2.285E-4	9.932E-1	4.663E-3	4.175E-2	24	1299	CNTN4,ZEB1,CFL1,RGCC,ACTB,RBP4,DPYSL5,FSTL4,SEMA5A,NLGN1,DCC,ITGAV,CIT,YWHAH,MT3,FBN1,EFNA5,SLIT3,PAK1,RORA,ARHGEF2,NME1,BEX2,VEGFA
GO: Biological Process	GO:0060999	positive regulation of dendritic spine development	 	2.329E-4	1.000E0	4.716E-3	4.223E-2	5	66	NRG1,RELN,CUX2,CFL1,NLGN1
GO: Biological Process	GO:1902533	positive regulation of intracellular signal transduction	 	2.338E-4	1.000E0	4.716E-3	4.223E-2	23	1220	NRG1,RELN,ERBB4,HTR2C,RAPGEF1,SEMA5A,NLGN1,DCC,ITGAV,MEF2C,MT3,KITLG,MIF,HRAS,PAK1,AUTS2,FGF1,CD81,FGFR2,ARHGEF2,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0042327	positive regulation of phosphorylation	 	2.344E-4	1.000E0	4.716E-3	4.223E-2	20	984	NRG1,RELN,ERBB4,RGCC,MEF2C,MT3,FBN1,EFNA5,KITLG,MIF,HRAS,PAK1,FGF1,CD81,FGFR2,ARHGEF2,NRG3,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0060485	mesenchyme development	 	2.401E-4	1.000E0	4.809E-3	4.306E-2	13	485	NRG1,ERBB4,CFL1,RGCC,SEMA5A,MEF2C,THRA,KITLG,BASP1,PAK1,ALCAM,FGFR2,VEGFA
GO: Biological Process	GO:2001223	negative regulation of neuron migration	 	2.459E-4	1.000E0	4.902E-3	4.389E-2	3	15	NRG1,ERBB4,NRG3
GO: Biological Process	GO:0046620	regulation of organ growth	 	2.478E-4	1.000E0	4.918E-3	4.404E-2	7	147	NRG1,ERBB4,RBP4,MEF2C,BASP1,PAK1,FGFR2
GO: Biological Process	GO:0060043	regulation of cardiac muscle cell proliferation	 	2.500E-4	1.000E0	4.938E-3	4.422E-2	5	67	NRG1,ERBB4,RBP4,MEF2C,FGFR2
GO: Biological Process	GO:0060045	positive regulation of cardiac muscle cell proliferation	 	2.556E-4	1.000E0	5.026E-3	4.500E-2	4	37	NRG1,ERBB4,MEF2C,FGFR2
GO: Biological Process	GO:0008015	blood circulation	 	2.703E-4	1.000E0	5.291E-3	4.738E-2	17	769	TRHDE,DOCK4,NCALD,HTR2C,ASIC2,CHRM3,RYR2,MYOF,SGCZ,JUNB,THRA,CTNNA3,TAC1,ATP2B1,HSP90AA1,VDAC2,VEGFA
GO: Biological Process	GO:0034220	ion transmembrane transport	 	2.737E-4	1.000E0	5.334E-3	4.777E-2	24	1315	RELN,HTR2C,RASGRF2,ASIC2,CFL1,GRIA1,GRIA4,GRIK2,NLGN1,GRIN2A,NDUFA4,ITGAV,CHRM3,YWHAH,RPH3A,MEF2C,RYR2,ITPR1,GRIP1,KCNQ5,SLC24A2,KCNS3,ATP2B1,VDAC2
GO: Biological Process	GO:0099172	presynapse organization	 	2.870E-4	1.000E0	5.568E-3	4.986E-2	5	69	NLGN1,CADM1,CNTN5,SLITRK5,IL1RAP
GO: Biological Process	GO:0055017	cardiac muscle tissue growth	 	2.920E-4	1.000E0	5.639E-3	5.050E-2	7	151	NRG1,ERBB4,RBP4,MEF2C,PAK1,FGF1,FGFR2
GO: Biological Process	GO:0006811	ion transport	 	2.948E-4	1.000E0	5.668E-3	5.076E-2	30	1832	RELN,HTR2C,RASGRF2,ASIC2,CFL1,ACTB,GRIA1,GRIA4,MYO1B,GRIK2,NLGN1,GRIN2A,NDUFA4,ITGAV,NKAIN2,CHRM3,YWHAH,RPH3A,MEF2C,RYR2,ITPR1,GRIP1,MT3,KCNQ5,SLC24A2,MIF,PAK1,KCNS3,ATP2B1,VDAC2
GO: Biological Process	GO:0048732	gland development	 	3.035E-4	1.000E0	5.811E-3	5.203E-2	18	851	NRG1,ERBB4,MAN2A1,RBP4,CIT,ITPR1,SULF2,CADM1,THRA,HRAS,FGF1,FGFR2,EIF3I,NME1,NRG3,RPL7,RPL18,VEGFA
GO: Biological Process	GO:0098655	cation transmembrane transport	 	3.066E-4	1.000E0	5.844E-3	5.233E-2	21	1083	RELN,HTR2C,RASGRF2,ASIC2,CFL1,GRIK2,NLGN1,GRIN2A,NDUFA4,ITGAV,YWHAH,RPH3A,MEF2C,RYR2,ITPR1,GRIP1,KCNQ5,SLC24A2,KCNS3,ATP2B1,VDAC2
GO: Biological Process	GO:0070848	response to growth factor	 	3.122E-4	1.000E0	5.925E-3	5.305E-2	20	1006	VWC2,ERBB4,ZEB1,CFL1,RAPGEF1,GRIA1,GRIN2A,RUNX2,MEF2C,GRIP1,MYOF,SULF2,MT3,FBN1,FGF1,TAC1,FGFR2,BEX2,VEGFA,HSP90AB1
GO: Biological Process	GO:0007610	behavior	 	3.162E-4	1.000E0	5.975E-3	5.350E-2	20	1007	COL6A1,NRG1,RELN,CUX2,HTR2C,NAPEPLD,GRIA1,GRIK2,NLGN1,GRIN2A,CA10,MEF2C,KIRREL3,THRA,SLC24A2,PAK1,SLITRK5,AUTS2,TAC1,MRAP2
GO: Biological Process	GO:0046622	positive regulation of organ growth	 	3.280E-4	1.000E0	6.163E-3	5.519E-2	5	71	NRG1,ERBB4,MEF2C,BASP1,FGFR2
GO: Biological Process	GO:0043406	positive regulation of MAP kinase activity	 	3.290E-4	1.000E0	6.163E-3	5.519E-2	7	154	MEF2C,KITLG,MIF,HRAS,PAK1,FGF1,VEGFA
GO: Biological Process	GO:0006812	cation transport	 	3.334E-4	1.000E0	6.219E-3	5.569E-2	25	1416	RELN,HTR2C,RASGRF2,ASIC2,CFL1,ACTB,MYO1B,GRIK2,NLGN1,GRIN2A,NDUFA4,ITGAV,NKAIN2,YWHAH,RPH3A,MEF2C,RYR2,ITPR1,GRIP1,MT3,KCNQ5,SLC24A2,KCNS3,ATP2B1,VDAC2
GO: Biological Process	GO:0010469	regulation of signaling receptor activity	 	3.379E-4	1.000E0	6.276E-3	5.619E-2	8	204	RELN,RASGRF2,CFL1,NLGN1,GRIN2A,RPH3A,MEF2C,GRIP1
GO: Biological Process	GO:0060992	response to fungicide	 	3.630E-4	1.000E0	6.684E-3	5.985E-2	3	17	GRIA1,GRIA4,GRIN2A
GO: Biological Process	GO:0045793	positive regulation of cell size	 	3.630E-4	1.000E0	6.684E-3	5.985E-2	3	17	PRR16,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0051968	positive regulation of synaptic transmission, glutamatergic	 	3.818E-4	1.000E0	7.000E-3	6.268E-2	4	41	RELN,GRIA4,NLGN1,GRIN2A
GO: Biological Process	GO:0009967	positive regulation of signal transduction	 	3.845E-4	1.000E0	7.022E-3	6.287E-2	30	1861	NRG1,RELN,ERBB4,CUX2,HTR2C,TRPS1,RAPGEF1,SEMA5A,NLGN1,GRIN2A,DCC,ITGAV,MEF2C,CNTN6,SULF2,MT3,THRA,KITLG,MIF,HRAS,PAK1,AUTS2,FGF1,CD81,FGFR2,ARHGEF2,MRAP2,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0051046	regulation of secretion	 	4.004E-4	1.000E0	7.281E-3	6.519E-2	18	871	NRG1,HTR2C,RGCC,RBP4,UQCC2,NLGN1,RPH3A,MEF2C,C2CD2L,NELL2,FBN1,EFNA5,SNCAIP,STXBP6,BSG,MIF,TAC1,NNAT
GO: Biological Process	GO:0060025	regulation of synaptic activity	 	4.161E-4	1.000E0	7.534E-3	6.747E-2	2	4	RELN,MEF2C
GO: Biological Process	GO:0007015	actin filament organization	 	4.416E-4	1.000E0	7.964E-3	7.131E-2	13	517	CFL1,RGCC,SEMA5A,MYO1B,SIRPA,CIT,TMEFF2,CTNNA3,PAK1,TAC1,CTNNA2,ARHGEF2,HSP90AA1
GO: Biological Process	GO:0046903	secretion	 	4.510E-4	1.000E0	8.099E-3	7.252E-2	23	1278	NRG1,ERBB4,HTR2C,RGCC,RBP4,UQCC2,NLGN1,CHRM3,RPH3A,MEF2C,C2CD2L,NELL2,FBN1,EFNA5,SNCAIP,STXBP6,BSG,MIF,PAK1,TAC1,NNAT,NME1,VEGFA
GO: Biological Process	GO:2000463	positive regulation of excitatory postsynaptic potential	 	4.592E-4	1.000E0	8.212E-3	7.354E-2	4	43	RELN,CUX2,NLGN1,GRIN2A
GO: Biological Process	GO:0060047	heart contraction	 	4.752E-4	1.000E0	8.465E-3	7.580E-2	11	390	CHRM3,RYR2,SGCZ,JUNB,THRA,CTNNA3,TAC1,ATP2B1,HSP90AA1,VDAC2,VEGFA
GO: Biological Process	GO:0032570	response to progesterone	 	4.781E-4	1.000E0	8.480E-3	7.593E-2	5	77	NRG1,RELN,ERBB4,JUNB,VEGFA
GO: Biological Process	GO:0001755	neural crest cell migration	 	4.876E-4	1.000E0	8.615E-3	7.714E-2	6	118	NRG1,ERBB4,CFL1,SEMA5A,KITLG,PAK1
GO: Biological Process	GO:0050678	regulation of epithelial cell proliferation	 	5.010E-4	1.000E0	8.816E-3	7.894E-2	13	524	ERBB4,ZEB1,RGCC,SEMA5A,RUNX2,MEF2C,ITPR1,SULF2,HRAS,FGF1,FGFR2,NME1,VEGFA
GO: Biological Process	GO:0014855	striated muscle cell proliferation	 	5.100E-4	1.000E0	8.937E-3	8.003E-2	6	119	NRG1,ERBB4,RBP4,MEF2C,FGF1,FGFR2
GO: Biological Process	GO:1901699	cellular response to nitrogen compound	 	5.129E-4	1.000E0	8.951E-3	8.015E-2	20	1046	COL6A1,ZEB1,HTR2C,CFL1,ACTB,RAPGEF1,GRIA1,GRIN2A,CHRM3,MEF2C,SOCS7,RYR2,C2CD5,ITPR1,MT3,FBN1,PAK1,ARHGEF2,ATP2B1,RPL4
GO: Biological Process	GO:0071417	cellular response to organonitrogen compound	 	5.188E-4	1.000E0	9.018E-3	8.075E-2	19	968	COL6A1,ZEB1,HTR2C,CFL1,ACTB,RAPGEF1,GRIA1,GRIN2A,CHRM3,MEF2C,SOCS7,RYR2,C2CD5,ITPR1,FBN1,PAK1,ARHGEF2,ATP2B1,RPL4
GO: Biological Process	GO:0031644	regulation of nervous system process	 	5.253E-4	1.000E0	9.095E-3	8.144E-2	8	218	NRG1,RELN,CUX2,HTR2C,GRIK2,NLGN1,GRIN2A,TAC1
GO: Biological Process	GO:0046579	positive regulation of Ras protein signal transduction	 	5.380E-4	1.000E0	9.279E-3	8.308E-2	5	79	NRG1,KITLG,HRAS,AUTS2,ARHGEF2
GO: Biological Process	GO:0033032	regulation of myeloid cell apoptotic process	 	5.472E-4	1.000E0	9.363E-3	8.384E-2	4	45	MEF2C,THRA,KITLG,MIF
GO: Biological Process	GO:0001964	startle response	 	5.472E-4	1.000E0	9.363E-3	8.384E-2	4	45	NRG1,EYA4,GRIN2A,CTNNA2
GO: Biological Process	GO:0050772	positive regulation of axonogenesis	 	5.571E-4	1.000E0	9.458E-3	8.469E-2	6	121	NRG1,SEMA5A,EFNA5,PAK1,RPL4,VEGFA
GO: Biological Process	GO:0090497	mesenchymal cell migration	 	5.571E-4	1.000E0	9.458E-3	8.469E-2	6	121	NRG1,ERBB4,CFL1,SEMA5A,KITLG,PAK1
GO: Biological Process	GO:1901701	cellular response to oxygen-containing compound	 	5.626E-4	1.000E0	9.514E-3	8.519E-2	29	1815	COL6A1,RELN,ZEB1,HTR2C,CFL1,ACTB,RAPGEF1,GRIA1,SIRPA,GRIN2A,CHRM3,MEF2C,SOCS7,RYR2,C2CD5,ITPR1,C2CD2L,GRIP1,MT3,FBN1,EFNA5,MIF,PAK1,RORA,FGFR2,ARHGEF2,NME1,ATP2B1,VEGFA
GO: Biological Process	GO:0050771	negative regulation of axonogenesis	 	5.700E-4	1.000E0	9.602E-3	8.598E-2	5	80	FSTL4,SEMA5A,DCC,MT3,SLIT3
GO: Biological Process	GO:0010628	positive regulation of gene expression	 	5.734E-4	1.000E0	9.621E-3	8.615E-2	25	1469	NRG1,CUX2,RGCC,RBP4,UQCC2,RUNX2,ZNF804A,MEF2C,PRR16,SULF2,MT3,CADM1,BSG,MIF,HRAS,FGF1,CD81,RORA,ALCAM,FGFR2,ARHGEF2,IL1RAP,HSP90AA1,SYNCRIP,VEGFA
GO: Biological Process	GO:0050679	positive regulation of epithelial cell proliferation	 	5.892E-4	1.000E0	9.850E-3	8.820E-2	9	278	ERBB4,SEMA5A,RUNX2,ITPR1,HRAS,FGF1,FGFR2,NME1,VEGFA
GO: Biological Process	GO:0014032	neural crest cell development	 	5.955E-4	1.000E0	9.871E-3	8.839E-2	7	170	NRG1,ERBB4,CFL1,SEMA5A,THRA,KITLG,PAK1
GO: Biological Process	GO:0021987	cerebral cortex development	 	5.955E-4	1.000E0	9.871E-3	8.839E-2	7	170	RELN,SUN1,GRIA1,GRIN2A,DCC,SOCS7,GRIP1
GO: Biological Process	GO:0032230	positive regulation of synaptic transmission, GABAergic	 	5.973E-4	1.000E0	9.871E-3	8.839E-2	3	20	ERBB4,NLGN1,TAC1
GO: Biological Process	GO:0003015	heart process	 	6.111E-4	1.000E0	1.003E-2	8.977E-2	11	402	CHRM3,RYR2,SGCZ,JUNB,THRA,CTNNA3,TAC1,ATP2B1,HSP90AA1,VDAC2,VEGFA
GO: Biological Process	GO:0007389	pattern specification process	 	6.113E-4	1.000E0	1.003E-2	8.977E-2	18	903	RELN,ERBB4,ZEB1,CFL1,RUNX2,ITGAV,MEF2C,RYR2,ITPR1,EFNA5,LMO7,BASP1,PAK1,FGF1,ALCAM,FGFR2,NRG3,BICC1
GO: Biological Process	GO:0042391	regulation of membrane potential	 	6.187E-4	1.000E0	1.011E-2	9.052E-2	13	536	RELN,CUX2,ASIC2,GRIA1,GRIA4,GRIK2,NLGN1,GRIN2A,YWHAH,MEF2C,RYR2,CTNNA3,TAC1
GO: Biological Process	GO:0071902	positive regulation of protein serine/threonine kinase activity	 	6.692E-4	1.000E0	1.089E-2	9.753E-2	9	283	RGCC,MEF2C,KITLG,MIF,HRAS,PAK1,FGF1,VEGFA,HSP90AB1
GO: Biological Process	GO:0008016	regulation of heart contraction	 	6.862E-4	1.000E0	1.110E-2	9.940E-2	9	284	CHRM3,RYR2,THRA,CTNNA3,TAC1,ATP2B1,HSP90AA1,VDAC2,VEGFA
GO: Biological Process	GO:0038135	ERBB2-ERBB4 signaling pathway	 	6.896E-4	1.000E0	1.110E-2	9.940E-2	2	5	NRG1,ERBB4
GO: Biological Process	GO:0098942	retrograde trans-synaptic signaling by trans-synaptic protein complex	 	6.896E-4	1.000E0	1.110E-2	9.940E-2	2	5	NLGN1,CADM1
GO: Biological Process	GO:2000573	positive regulation of DNA biosynthetic process	 	7.126E-4	1.000E0	1.141E-2	1.021E-1	5	84	RGCC,HSP90AA1,PARM1,VEGFA,HSP90AB1
GO: Biological Process	GO:0051493	regulation of cytoskeleton organization	 	7.140E-4	1.000E0	1.141E-2	1.021E-1	14	615	CFL1,RGCC,MPDZ,SEMA5A,CIT,MEF2C,TMEFF2,EFNA5,THRA,HRAS,PAK1,TAC1,CTNNA2,ARHGEF2
GO: Biological Process	GO:0110020	regulation of actomyosin structure organization	 	7.191E-4	1.000E0	1.145E-2	1.025E-1	6	127	RGCC,MEF2C,TMEFF2,THRA,PAK1,TAC1
GO: Biological Process	GO:0050769	positive regulation of neurogenesis	 	7.276E-4	1.000E0	1.150E-2	1.030E-1	10	347	NRG1,RELN,CUX2,MAN2A1,SEMA5A,EFNA5,PAK1,BEX2,RPL4,VEGFA
GO: Biological Process	GO:0046883	regulation of hormone secretion	 	7.276E-4	1.000E0	1.150E-2	1.030E-1	10	347	NRG1,HTR2C,RBP4,UQCC2,C2CD2L,NELL2,FBN1,EFNA5,TAC1,NNAT
GO: Biological Process	GO:0003206	cardiac chamber morphogenesis	 	7.312E-4	1.000E0	1.151E-2	1.030E-1	7	176	NRG1,RBP4,MEF2C,RYR2,SLIT3,FGFR2,FHL2
GO: Biological Process	GO:0001932	regulation of protein phosphorylation	 	7.333E-4	1.000E0	1.151E-2	1.030E-1	23	1324	NRG1,RELN,ERBB4,RGCC,ACTB,SIRPA,MEF2C,MT3,FBN1,CADM1,EFNA5,KITLG,MIF,HRAS,PAK1,FGF1,CD81,SMPD1,ARHGEF2,NRG3,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0042325	regulation of phosphorylation	 	7.389E-4	1.000E0	1.155E-2	1.034E-1	25	1495	NRG1,RELN,ERBB4,RGCC,ACTB,SIRPA,MEF2C,SOCS7,MT3,FBN1,CADM1,EFNA5,KITLG,MIF,HRAS,PAK1,FGF1,CD81,SMPD1,FGFR2,ARHGEF2,NRG3,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0021766	hippocampus development	 	7.493E-4	1.000E0	1.167E-2	1.045E-1	6	128	RELN,CFL1,GRIN2A,MEF2C,KIRREL3,NME1
GO: Biological Process	GO:0032880	regulation of protein localization	 	7.552E-4	1.000E0	1.172E-2	1.050E-1	20	1079	NRG1,ERBB4,CFL1,ACTB,RBP4,UQCC2,NLGN1,C2CD5,C2CD2L,FBN1,EFNA5,BSG,HRAS,PAK1,CD81,NNAT,MRAP2,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0055085	transmembrane transport	 	7.709E-4	1.000E0	1.192E-2	1.068E-1	28	1762	RELN,ERBB4,HTR2C,RASGRF2,ASIC2,CFL1,ACTB,RBP4,GRIA1,GRIA4,GRIK2,NLGN1,GRIN2A,NDUFA4,ITGAV,CHRM3,YWHAH,RPH3A,MEF2C,RYR2,C2CD5,ITPR1,GRIP1,KCNQ5,SLC24A2,KCNS3,ATP2B1,VDAC2
GO: Biological Process	GO:1904062	regulation of cation transmembrane transport	 	7.840E-4	1.000E0	1.208E-2	1.082E-1	12	481	RELN,RASGRF2,ASIC2,CFL1,NLGN1,GRIN2A,NDUFA4,YWHAH,RPH3A,MEF2C,RYR2,GRIP1
GO: Biological Process	GO:0043113	receptor clustering	 	7.931E-4	1.000E0	1.218E-2	1.091E-1	5	86	RELN,GRIK2,NLGN1,PAK1,CD81
GO: Biological Process	GO:0009968	negative regulation of signal transduction	 	8.066E-4	1.000E0	1.234E-2	1.105E-1	26	1591	VWC2,NRG1,EYA4,TMEM14A,FSTL4,RAPGEF1,SIRPA,RUNX2,ITGAV,CIT,SOCS7,ITPR1,GRIP1,SULF2,FBN1,CADM1,SLIT3,MIF,RORA,SMPD1,ARHGEF2,MRAP2,FHL2,BICC1,VDAC2,VEGFA
GO: Biological Process	GO:0043405	regulation of MAP kinase activity	 	8.115E-4	1.000E0	1.237E-2	1.108E-1	8	233	MEF2C,KITLG,MIF,HRAS,PAK1,FGF1,SMPD1,VEGFA
GO: Biological Process	GO:0060537	muscle tissue development	 	8.198E-4	1.000E0	1.246E-2	1.115E-1	15	697	COL6A1,NRG1,ERBB4,ZEB1,RBP4,UQCC2,CHRM3,MEF2C,RYR2,SGCZ,PAK1,FGF1,FGFR2,FHL2,VEGFA
GO: Biological Process	GO:0050673	epithelial cell proliferation	 	8.603E-4	1.000E0	1.296E-2	1.161E-1	14	627	ERBB4,ZEB1,RGCC,SEMA5A,RUNX2,ITGAV,MEF2C,ITPR1,SULF2,HRAS,FGF1,FGFR2,NME1,VEGFA
GO: Biological Process	GO:0048864	stem cell development	 	8.620E-4	1.000E0	1.296E-2	1.161E-1	7	181	NRG1,ERBB4,CFL1,SEMA5A,THRA,KITLG,PAK1
GO: Biological Process	GO:0007613	memory	 	8.620E-4	1.000E0	1.296E-2	1.161E-1	7	181	NRG1,RELN,CUX2,GRIA1,GRIN2A,SLC24A2,TAC1
GO: Biological Process	GO:0042220	response to cocaine	 	8.802E-4	1.000E0	1.317E-2	1.179E-1	5	88	GRIA1,GRIN2A,SMPD1,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0003013	circulatory system process	 	8.818E-4	1.000E0	1.317E-2	1.179E-1	17	854	TRHDE,DOCK4,NCALD,HTR2C,ASIC2,CHRM3,RYR2,MYOF,SGCZ,JUNB,THRA,CTNNA3,TAC1,ATP2B1,HSP90AA1,VDAC2,VEGFA
GO: Biological Process	GO:0001508	action potential	 	9.192E-4	1.000E0	1.368E-2	1.225E-1	7	183	GRIA1,GRIK2,GRIN2A,YWHAH,RYR2,CTNNA3,TAC1
GO: Biological Process	GO:0033028	myeloid cell apoptotic process	 	1.021E-3	1.000E0	1.505E-2	1.348E-1	4	53	MEF2C,THRA,KITLG,MIF
GO: Biological Process	GO:0032870	cellular response to hormone stimulus	 	1.027E-3	1.000E0	1.505E-2	1.348E-1	17	866	RELN,CFL1,GRIA1,SST,YWHAH,MEF2C,SOCS7,C2CD5,JUNB,MT3,FBN1,EFNA5,THRA,SLIT3,PAK1,ATP2B1,VEGFA
GO: Biological Process	GO:1905323	telomerase holoenzyme complex assembly	 	1.029E-3	1.000E0	1.505E-2	1.348E-1	2	6	HSP90AA1,HSP90AB1
GO: Biological Process	GO:0021769	orbitofrontal cortex development	 	1.029E-3	1.000E0	1.505E-2	1.348E-1	2	6	RELN,FGFR2
GO: Biological Process	GO:0097114	NMDA glutamate receptor clustering	 	1.029E-3	1.000E0	1.505E-2	1.348E-1	2	6	RELN,NLGN1
GO: Biological Process	GO:0007171	activation of transmembrane receptor protein tyrosine kinase activity	 	1.035E-3	1.000E0	1.509E-2	1.351E-1	3	24	NRG1,EFNA5,NRG3
GO: Biological Process	GO:0001503	ossification	 	1.052E-3	1.000E0	1.529E-2	1.369E-1	13	568	COL6A1,IARS1,SUN1,RUNX2,MEF2C,JUNB,THRA,TAC1,FGFR2,FHL2,ATP2B1,SYNCRIP,VEGFA
GO: Biological Process	GO:0003205	cardiac chamber development	 	1.064E-3	1.000E0	1.541E-2	1.380E-1	8	243	NRG1,RBP4,MEF2C,RYR2,SLIT3,PAK1,FGFR2,FHL2
GO: Biological Process	GO:0055023	positive regulation of cardiac muscle tissue growth	 	1.095E-3	1.000E0	1.581E-2	1.416E-1	4	54	NRG1,ERBB4,MEF2C,FGFR2
GO: Biological Process	GO:0009581	detection of external stimulus	 	1.143E-3	1.000E0	1.646E-2	1.473E-1	7	190	ASIC2,RBP4,SEMA5A,GRIK2,GRIN2A,SLC24A2,TAC1
GO: Biological Process	GO:0042417	dopamine metabolic process	 	1.174E-3	1.000E0	1.683E-2	1.507E-1	4	55	HTR2C,GRIN2A,MOXD1,SNCAIP
GO: Biological Process	GO:1902903	regulation of supramolecular fiber organization	 	1.182E-3	1.000E0	1.690E-2	1.513E-1	11	436	CFL1,RGCC,SEMA5A,CIT,MEF2C,TMEFF2,THRA,PAK1,TAC1,CTNNA2,ARHGEF2
GO: Biological Process	GO:0009582	detection of abiotic stimulus	 	1.215E-3	1.000E0	1.731E-2	1.550E-1	7	192	ASIC2,RBP4,SEMA5A,GRIK2,GRIN2A,SLC24A2,TAC1
GO: Biological Process	GO:0030517	negative regulation of axon extension	 	1.256E-3	1.000E0	1.783E-2	1.597E-1	4	56	FSTL4,SEMA5A,MT3,SLIT3
GO: Biological Process	GO:0071407	cellular response to organic cyclic compound	 	1.267E-3	1.000E0	1.788E-2	1.601E-1	17	883	RELN,HTR2C,ACTB,RAPGEF1,GRIA1,GRIN2A,CHRM3,YWHAH,MEF2C,RYR2,ITPR1,EFNA5,PAK1,RORA,ATP2B1,VEGFA,HSP90AB1
GO: Biological Process	GO:0061061	muscle structure development	 	1.271E-3	1.000E0	1.788E-2	1.601E-1	19	1044	COL6A1,NRG1,ZEB1,ACTB,UQCC2,MEF2C,RYR2,MYOF,SGCZ,THRA,BASP1,PAK1,CD81,RORA,FGFR2,FHL2,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0010720	positive regulation of cell development	 	1.271E-3	1.000E0	1.788E-2	1.601E-1	11	440	NRG1,RELN,CUX2,MAN2A1,SEMA5A,EFNA5,PAK1,ALCAM,BEX2,RPL4,VEGFA
GO: Biological Process	GO:0051222	positive regulation of protein transport	 	1.281E-3	1.000E0	1.796E-2	1.608E-1	10	374	RBP4,C2CD5,C2CD2L,BSG,HRAS,PAK1,CD81,NNAT,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0043279	response to alkaloid	 	1.290E-3	1.000E0	1.802E-2	1.614E-1	7	194	GRIA1,GRIN2A,RYR2,TAC1,SMPD1,HSP90AA1,HSP90AB1
GO: Biological Process	GO:2000147	positive regulation of cell motility	 	1.318E-3	1.000E0	1.836E-2	1.644E-1	15	731	DOCK4,PLA2G7,RELN,ERBB4,CFL1,SEMA5A,ITGAV,KITLG,BSG,HRAS,PAK1,FGF1,TAC1,ARHGEF2,VEGFA
GO: Biological Process	GO:0051241	negative regulation of multicellular organismal process	 	1.342E-3	1.000E0	1.863E-2	1.668E-1	24	1472	DOCK4,NRG1,NAPEPLD,RGCC,RBP4,DPYSL5,FSTL4,SEMA5A,SIRPA,DCC,CIT,CHRM3,YWHAH,MEF2C,MT3,FBN1,SLIT3,PAK1,TAC1,ARHGEF2,NME1,ATP2B1,VEGFA,HSP90AB1
GO: Biological Process	GO:0046677	response to antibiotic	 	1.363E-3	1.000E0	1.886E-2	1.689E-1	5	97	GRIA1,GRIA4,GRIN2A,MEF2C,HSP90AA1
GO: Biological Process	GO:0051592	response to calcium ion	 	1.368E-3	1.000E0	1.887E-2	1.690E-1	7	196	NLGN1,GRIN2A,CPNE5,MEF2C,RYR2,JUNB,SMPD1
GO: Biological Process	GO:0007611	learning or memory	 	1.387E-3	1.000E0	1.907E-2	1.708E-1	10	378	NRG1,RELN,CUX2,GRIA1,GRIN2A,MEF2C,THRA,SLC24A2,PAK1,TAC1
GO: Biological Process	GO:0001649	osteoblast differentiation	 	1.417E-3	1.000E0	1.933E-2	1.731E-1	9	315	COL6A1,IARS1,RUNX2,MEF2C,JUNB,FGFR2,FHL2,SYNCRIP,VEGFA
GO: Biological Process	GO:0031401	positive regulation of protein modification process	 	1.427E-3	1.000E0	1.933E-2	1.731E-1	21	1221	NRG1,RELN,ERBB4,RGCC,MEF2C,MT3,FBN1,EFNA5,KITLG,MIF,HRAS,PAK1,AUTS2,FGF1,CD81,SMPD1,ARHGEF2,NRG3,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0061001	regulation of dendritic spine morphogenesis	 	1.432E-3	1.000E0	1.933E-2	1.731E-1	4	58	RELN,CUX2,CFL1,NLGN1
GO: Biological Process	GO:0048842	positive regulation of axon extension involved in axon guidance	 	1.432E-3	1.000E0	1.933E-2	1.731E-1	2	7	SEMA5A,VEGFA
GO: Biological Process	GO:0021942	radial glia guided migration of Purkinje cell	 	1.432E-3	1.000E0	1.933E-2	1.731E-1	2	7	SOCS7,CTNNA2
